episode,time,theta1,theta2,omega1,omega2,kinetic_energy,potential_energy
0,9.061999999999696,10.55811041172765,11.160887950477479,0.28584180045042523,8.985757665523147,40.41277317919637,0.0
0,9.063999999999696,10.558577639281014,11.179002400424988,0.1812720246159093,9.129083639654112,41.68651382335437,0.0
0,9.065999999999697,10.558835035635942,11.19740590251078,0.07600582235154937,9.274836151203425,43.01418125835065,0.0
0,9.067999999999698,10.558881178128706,11.216103470354145,-0.029987189169680517,9.423176994029774,44.39858194616315,0.0
0,9.069999999999698,10.558714579860872,11.23510044879029,-0.1367408806207213,9.574275656942211,45.84272621177457,0.0
0,9.071999999999699,10.55833368261074,11.254402529664631,-0.2442927234028332,9.728309729932867,47.34984456810704,0.0
0,9.0739999999997,10.557736849519424,11.274015768449345,-0.3526839018625515,9.885465319517957,48.92340525901263,0.0
0,9.0759999999997,10.556922357554594,11.293946601695776,-0.4619594230776304,10.045937468310834,50.56713306289085,0.0
0,9.077999999999701,10.555888389759001,11.314201865324902,-0.5721682218277682,10.209930572246233,52.28502938207892,0.0
0,9.079999999999702,10.55463302729644,11.334788813742836,-0.6833632575863112,10.377658786713342,54.0813936176338,0.0
0,9.081999999999702,10.553154241315058,11.355715139748188,-0.7956015993889026,10.549346410121966,55.96084579285171,0.0
0,9.083999999999703,10.551449884657426,11.376988995171898,-0.9089444932049082,10.725228229977342,57.928350338415214,0.0
0,9.085999999999704,10.54951768345896,11.398619012156091,-1.0234574048964222,10.905549812197583,59.98924088298003,0.0
0,9.087999999999704,10.54735522869203,11.420614324934741,-1.1392100299224117,11.090567708953309,62.14924579957683,0.0
0,9.089999999999705,10.544959967733055,11.442984591922881,-1.2562762585394907,11.280549553470616,64.41451413303804,0.0
0,9.091999999999706,10.542329196055286,11.465740017849798,-1.3747340822525687,11.475774001683643,66.79164136731252,0.0
0,9.093999999999706,10.539460049182056,11.488891375581069,-1.4946654235403936,11.676530469946178,69.28769427195434,0.0
0,9.095999999999707,10.5363494950757,11.512450027159959,-1.6161558662566617,11.883118604722691,71.91023377897119,0.0
0,9.097999999999708,10.532994327188044,11.536427943454628,-1.739294258388868,12.095847403691671,74.66733446532952,0.0
0,9.099999999999708,10.529391158461813,11.560837721616767,-1.8641721518119354,12.315033887317027,77.56759872867893,0.0
0,9.101999999999709,10.525536416651395,11.58569259933124,-1.9908830350346893,12.541001194878557,80.62016311456718,0.0
0,9.10399999999971,10.52142634142956,11.611006464554588,-2.1195213044065553,12.774075948304565,83.83469344644323,0.0
0,9.10599999999971,10.517056983868173,11.63679385909097,-2.2501809065125316,13.014584689957063,87.22136438204917,0.0
0,9.107999999999711,10.512424209030272,11.663069973923013,-2.3829535692246755,13.262849155822218,90.79081772158737,0.0
0,9.109999999999712,10.507523702593543,11.689850633686374,-2.517926520835629,13.51918009252132,94.5540921691761,0.0
0,9.111999999999712,10.502350982646824,11.717152267033237,-2.655179575736503,13.783869264687947,98.52251524270866,0.0
0,9.113999999999713,10.496901418067663,11.744991858853956,-2.7947814413274954,14.057179228755713,102.70754558707483,0.0
